dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
asturias,municipality:asturias::somiedo,Somiedo,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::soto_del_barco,Soto del Barco,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::tapia_de_casariego,Tapia de Casariego,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::taramundi,Taramundi,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::teverga,Teverga,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::tineo,Tineo,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::valdes,Valdés,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::vegadeo,Vegadeo,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::villanueva_de_oscos,Villanueva de Oscos,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::villaviciosa,Villaviciosa,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::villayon,Villayón,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::yernes_y_tameza,Yernes y Tameza,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::alfoz_de_lloredo,Alfoz de Lloredo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ampuero,Ampuero,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::anievas,Anievas,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::arenas_de_iguna,Arenas de Iguña,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::argonos,Argoños,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::arnuero,Arnuero,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::arredondo,Arredondo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::barcena_de_cicero,Bárcena de Cicero,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::barcena_de_pie_de_concha,Bárcena de Pie de Concha,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::bareyo,Bareyo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cabezon_de_la_sal,Cabezón de la Sal,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cabezon_de_liebana,Cabezón de Liébana,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cabuerniga,Cabuérniga,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::camaleno,Camaleño,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::camargo,Camargo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::campoo_de_enmedio,Campoo de Enmedio,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::campoo_de_yuso,Campoo de Yuso,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cartes,Cartes,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::castaneda,Castañeda,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::castro_urdiales,Castro-Urdiales,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cieza,Cieza,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::cillorigo_de_liebana,Cillorigo de Liébana,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::colindres,Colindres,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::comillas,Comillas,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::comunidad_de_campoo_y_cabuerniga,Comunidad de Campoo y Cabuérniga,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::corvera_de_toranzo,Corvera de Toranzo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::el_astillero,El Astillero,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::entrambasaguas,Entrambasaguas,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::escalante,Escalante,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::guriezo,Guriezo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::hazas_de_cesto,Hazas de Cesto,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::hermandad_de_campoo_de_suso,Hermandad de Campoo de Suso,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::herrerias,Herrerías,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::lamason,Lamasón,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::laredo,Laredo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::las_rozas_de_valdearroyo,Las Rozas de Valdearroyo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::liendo,Liendo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::lierganes,Liérganes,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::limpias,Limpias,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::los_corrales_de_buelna,Los Corrales de Buelna,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::los_tojos,Los Tojos,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::luena,Luena,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::marina_de_cudeyo,Marina de Cudeyo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::mazcuerras,Mazcuerras,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::medio_cudeyo,Medio Cudeyo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::meruelo,Meruelo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::miengo,Miengo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::miera,Miera,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::molledo,Molledo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::noja,Noja,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::penagos,Penagos,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::penarrubia,Peñarrubia,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::pesaguero,Pesaguero,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::pesquera,Pesquera,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::pielagos,Piélagos,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::polaciones,Polaciones,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::polanco,Polanco,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::potes,Potes,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::puente_viesgo,Puente Viesgo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ramales_de_la_victoria,Ramales de la Victoria,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::rasines,Rasines,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::reinosa,Reinosa,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::reocin,Reocín,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ribamontan_al_mar,Ribamontán al Mar,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ribamontan_al_monte,Ribamontán al Monte,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::rionansa,Rionansa,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::riotuerto,Riotuerto,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ruente,Ruente,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ruesga,Ruesga,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::ruiloba,Ruiloba,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::san_felices_de_buelna,San Felices de Buelna,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::san_miguel_de_aguayo,San Miguel de Aguayo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::san_pedro_del_romeral,San Pedro del Romeral,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::san_roque_de_riomiera,San Roque de Riomiera,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::san_vicente_de_la_barquera,San Vicente de la Barquera,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santa_cruz_de_bezana,Santa Cruz de Bezana,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santa_maria_de_cayon,Santa María de Cayón,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santander,Santander,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santillana_del_mar,Santillana del Mar,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santiurde_de_reinosa,Santiurde de Reinosa,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santiurde_de_toranzo,Santiurde de Toranzo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::santona,Santoña,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::saro,Saro,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::selaya,Selaya,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::soba,Soba,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::solorzano,Solórzano,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::suances,Suances,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::torrelavega,Torrelavega,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::tresviso,Tresviso,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::tudanca,Tudanca,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::udias,Udías,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::val_de_san_vicente,Val de San Vicente,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::valdaliga,Valdáliga,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::valdeolea,Valdeolea,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::valdeprado_del_rio,Valdeprado del Río,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::valderredible,Valderredible,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::valle_de_villaverde,Valle de Villaverde,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::vega_de_liebana,Vega de Liébana,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::vega_de_pas,Vega de Pas,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::villacarriedo,Villacarriedo,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::villaescusa,Villaescusa,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::villafufre,Villafufre,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
cantabria,municipality:cantabria::voto,Voto,Cantabria,regional_default,Viesgo Distribución,Viesgo Distribución — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
la_rioja,municipality:la_rioja::abalos,Ábalos,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::agoncillo,Agoncillo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::aguilar_del_rio_alhama,Aguilar del Río Alhama,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ajamil_de_cameros,Ajamil de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::albelda_de_iregua,Albelda de Iregua,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
