dataset_id,zone_id,municipality,province,research_wave,regional_context_candidate,candidate_distributor,evidence_class,source_ids,repo_evidence_hits,repo_evidence_files,review_status,import_eligible,review_notes
aragon,municipality:teruel::torre_de_arcas,Torre de Arcas,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torre_de_las_arcas,Torre de las Arcas,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torre_del_compte,Torre del Compte,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torre_los_negros,Torre los Negros,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrecilla_de_alcaniz,Torrecilla de Alcañiz,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrecilla_del_rebollar,Torrecilla del Rebollar,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrelacarcel,Torrelacárcel,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torremocha_de_jiloca,Torremocha de Jiloca,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torres_de_albarracin,Torres de Albarracín,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrevelilla,Torrevelilla,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrijas,Torrijas,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::torrijo_del_campo,Torrijo del Campo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::tramacastiel,Tramacastiel,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::tramacastilla,Tramacastilla,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::tronchon,Tronchón,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::urrea_de_gaen,Urrea de Gaén,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::utrillas,Utrillas,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valacloche,Valacloche,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valbona,Valbona,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valdealgorfa,Valdealgorfa,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valdecuenca,Valdecuenca,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valdelinares,Valdelinares,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valdeltormo,Valdeltormo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valderrobres,Valderrobres,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::valjunquera,Valjunquera,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::veguillas_de_la_sierra,Veguillas de la Sierra,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villafranca_del_campo,Villafranca del Campo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villahermosa_del_campo,Villahermosa del Campo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villanueva_del_rebollar_de_la_sierra,Villanueva del Rebollar de la Sierra,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villar_del_cobo,Villar del Cobo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villar_del_salz,Villar del Salz,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villarluengo,Villarluengo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villarquemado,Villarquemado,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villarroya_de_los_pinares,Villarroya de los Pinares,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villastar,Villastar,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::villel,Villel,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::vinaceite,Vinaceite,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::visiedo,Visiedo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::vivel_del_rio_martin,Vivel del Río Martín,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::abanto,Abanto,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::acered,Acered,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::aguaron,Aguarón,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::aguilon,Aguilón,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::agon,Agón,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::ainzon,Ainzón,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::aladren,Aladrén,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::alagon,Alagón,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:zaragoza::alarba,Alarba,Zaragoza,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
